Review text,clean_text,normalisasi_text,tokenize,stopword_removal,steming_data,score,label
koneksi dana kenaa bisa terputus Padahal aplikasi lain lancar,koneksi dana kenaa bisa terputus padahal aplikasi lain lancar,koneksi dana kenaa bisa terputus padahal aplikasi lain lancar,"['koneksi', 'dana', 'kenaa', 'bisa', 'terputus', 'padahal', 'aplikasi', 'lain', 'lancar']","['koneksi', 'dana', 'kenaa', 'terputus', 'aplikasi', 'lancar']",koneksi dana kenaa putus aplikasi lancar,9,positive
mantap tuk transaksinya,mantap transaksinya,mantap transaksinya,"['mantap', 'transaksinya']","['mantap', 'transaksinya']",mantap transaksi,9,positive
"saya tidak pernah melakukan aktivitas apa² kenapa saldo saya terkuras,padahal mau saya tabung ke emas,saya nyesel nyimpen uang di dana",saya tidak pernah melakukan aktivitas apa kenapa saldo saya terkuraspadahal saya tabung emassaya nyesel nyimpen uang dana,saya tidak pernah melakukan aktivitas apa kenapa saldo saya terkuraspadahal saya tabung emassaya menyesal menyimpan uang dana,"['saya', 'tidak', 'pernah', 'melakukan', 'aktivitas', 'apa', 'kenapa', 'saldo', 'saya', 'terkuraspadahal', 'saya', 'tabung', 'emassaya', 'menyesal', 'menyimpan', 'uang', 'dana']","['aktivitas', 'saldo', 'terkuraspadahal', 'tabung', 'emassaya', 'menyesal', 'menyimpan', 'uang', 'dana']",aktivitas saldo terkuraspadahal tabung emassaya sesal simpan uang dana,7,positive
transaksi lebih mudah,transaksi lebih mudah,transaksi lebih mudah,"['transaksi', 'lebih', 'mudah']","['transaksi', 'mudah']",transaksi mudah,8,positive
"mantaapppp,,, dana cicil nya gak bisa di pakeee hahaaa🤣🤣🤣🤣",mantaapppp dana cicil bisa pakeee hahaaa,mantaapppp dana cicil bisa pakeee hahaaa,"['mantaapppp', 'dana', 'cicil', 'bisa', 'pakeee', 'hahaaa']","['mantaapppp', 'dana', 'cicil', 'pakeee', 'hahaaa']",mantaapppp dana cicil pakeee hahaaa,4,positive
"mantap aplikasi ini,",mantap aplikasi,mantap aplikasi,"['mantap', 'aplikasi']","['mantap', 'aplikasi']",mantap aplikasi,1,positive
top markotop,markotop,markotop,['markotop'],['markotop'],markotop,0,neutral
sangat bagus,sangat bagus,sangat bagus,"['sangat', 'bagus']",['bagus'],bagus,2,positive
"MINTA TOLONG SAYA MAU UPGRADE DANA PREMIUM MELALUI FOTO COPY KTP SAYA,KARNA KTP SAYA HILANG",minta tolong saya upgrade dana premium melalui foto copy sayakarna saya hilang,meminta tolong saya upgrade dana premium melalui foto copy sayakarna saya hilang,"['meminta', 'tolong', 'saya', 'upgrade', 'dana', 'premium', 'melalui', 'foto', 'copy', 'sayakarna', 'saya', 'hilang']","['tolong', 'upgrade', 'dana', 'premium', 'foto', 'copy', 'sayakarna', 'hilang']",tolong upgrade dana premium foto copy sayakarna hilang,15,positive
simple,simple,simple,['simple'],['simple'],simple,3,positive
top markotop pisan,markotop pisan,markotop pisan,"['markotop', 'pisan']","['markotop', 'pisan']",markotop pis,0,neutral
"singkat padat, detail",singkat padat detail,singkat padat detail,"['singkat', 'padat', 'detail']","['singkat', 'padat', 'detail']",singkat padat detail,-1,negative
"AMAN , BAGUS , FAST PAY , DAN NO 1 DAH , GA PERLU RIBET BUAT TRX NO 1 YH KAN!!",aman bagus fast perlu ribet buat,aman bagus fast perlu ribet buat,"['aman', 'bagus', 'fast', 'perlu', 'ribet', 'buat']","['aman', 'bagus', 'fast', 'ribet']",aman bagus fast ribet,-2,negative
aku punya saldo di dana ku baru akun aku kena suspen sedangkan saya gk perna ngelakui kriminal? sengaja kasi bintang 5 supaya di notif admin dana,punya saldo dana baru akun kena suspen sedangkan saya perna ngelakui kriminal sengaja kasi bintang supaya notif admin dana,punya saldo dana baru akun kena suspen sedangkan saya pernah ngelakui kriminal sengaja kasih bintang supaya notif admin dana,"['punya', 'saldo', 'dana', 'baru', 'akun', 'kena', 'suspen', 'sedangkan', 'saya', 'pernah', 'ngelakui', 'kriminal', 'sengaja', 'kasih', 'bintang', 'supaya', 'notif', 'admin', 'dana']","['saldo', 'dana', 'akun', 'kena', 'suspen', 'ngelakui', 'kriminal', 'sengaja', 'kasih', 'bintang', 'notif', 'admin', 'dana']",saldo dana akun kena suspen ngelakui kriminal sengaja kasih bintang notif admin dana,7,positive
sangat membantu simple tanpa ribet,sangat membantu simple tanpa ribet,sangat membantu simple tanpa ribet,"['sangat', 'membantu', 'simple', 'tanpa', 'ribet']","['membantu', 'simple', 'ribet']",bantu simple ribet,2,positive
"lebih baik gausa pake ni aplikasi dripada kejadian kayak org""yang lain",lebih baik gausa pake aplikasi dripada kejadian kayak orgyang lain,lebih baik tidak usah pakai aplikasi daripada kejadian kayak orgyang lain,"['lebih', 'baik', 'tidak', 'usah', 'pakai', 'aplikasi', 'daripada', 'kejadian', 'kayak', 'orgyang', 'lain']","['pakai', 'aplikasi', 'kejadian', 'kayak', 'orgyang']",pakai aplikasi jadi kayak orgyang,-6,negative
Minta di update tapi gak bisa kebuka 'tuk beli pulsa n data,minta update tapi bisa kebuka beli pulsa data,meminta update tapi bisa kebuka beli pulsa data,"['meminta', 'update', 'tapi', 'bisa', 'kebuka', 'beli', 'pulsa', 'data']","['update', 'kebuka', 'beli', 'pulsa', 'data']",update buka beli pulsa data,-1,negative
sangat menyenangkan👍👍👍👍,sangat menyenangkan,sangat menyenangkan,"['sangat', 'menyenangkan']",['menyenangkan'],senang,5,positive
gk ada bonusnya,bonusnya,bonusnya,['bonusnya'],['bonusnya'],bonus,4,positive
topp banget,topp banget,topp banget,"['topp', 'banget']","['topp', 'banget']",topp banget,1,positive
Saya sangat puas menggunakan dana,saya sangat puas menggunakan dana,saya sangat puas menggunakan dana,"['saya', 'sangat', 'puas', 'menggunakan', 'dana']","['puas', 'dana']",puas dana,7,positive
"mudah dan praktis di gunakan, jos, aplikasi finance yang simpel",mudah praktis gunakan aplikasi finance yang simpel,mudah praktis gunakan aplikasi finance yang simpel,"['mudah', 'praktis', 'gunakan', 'aplikasi', 'finance', 'yang', 'simpel']","['mudah', 'praktis', 'aplikasi', 'finance', 'simpel']",mudah praktis aplikasi finance simpel,7,positive
terbaik,terbaik,terbaik,['terbaik'],['terbaik'],baik,3,positive
Alhamdulillah,alhamdulillah,alhamdulillah,['alhamdulillah'],['alhamdulillah'],alhamdulillah,5,positive
sangat bagussa,sangat bagussa,sangat bagussa,"['sangat', 'bagussa']",['bagussa'],bagussa,0,neutral
sangat baik aplikasi dana,sangat baik aplikasi dana,sangat baik aplikasi dana,"['sangat', 'baik', 'aplikasi', 'dana']","['aplikasi', 'dana']",aplikasi dana,0,neutral
mohon pembaikan jikah slah kirim nomor bisa utuk di kembalikan dananya,mohon pembaikan jikah slah kirim nomor bisa utuk kembalikan dananya,mohon pembaikan jikah salah kirim nomor bisa utuk kembalikan dananya,"['mohon', 'pembaikan', 'jikah', 'salah', 'kirim', 'nomor', 'bisa', 'utuk', 'kembalikan', 'dananya']","['mohon', 'pembaikan', 'jikah', 'salah', 'kirim', 'nomor', 'utuk', 'kembalikan', 'dananya']",mohon baik jikah salah kirim nomor utuk kembali dana,7,positive
"pin udah bener malah ada kendala, udah seminggu kayak gini terus, tolong lah developer dana",udah bener malah kendala udah seminggu kayak gini terus tolong developer dana,sudah benar malah kendala sudah seminggu kayak begini terus tolong developer dana,"['sudah', 'benar', 'malah', 'kendala', 'sudah', 'seminggu', 'kayak', 'begini', 'terus', 'tolong', 'developer', 'dana']","['kendala', 'seminggu', 'kayak', 'tolong', 'developer', 'dana']",kendala minggu kayak tolong developer dana,4,positive
praktis,praktis,praktis,['praktis'],['praktis'],praktis,4,positive
karna harus pake dana premium dan ribetnya,karna harus pake dana premium ribetnya,karena harus pakai dana premium ribetnya,"['karena', 'harus', 'pakai', 'dana', 'premium', 'ribetnya']","['pakai', 'dana', 'premium', 'ribetnya']",pakai dana premium ribetnya,6,positive
aku top AP dana malah gak masuk,dana malah masuk,dana malah masuk,"['dana', 'malah', 'masuk']","['dana', 'masuk']",dana masuk,1,positive
sangat memudahkan,sangat memudahkan,sangat memudahkan,"['sangat', 'memudahkan']",['memudahkan'],mudah,4,positive
"suruh ajuin dana cicilan ,eh dapet limit nya cuman 150 ribu 😂😂😂🤭👍 gak guna dana cicilan 150 ribu🤦‍♂️",suruh ajuin dana cicilan dapet limit cuman ribu guna dana cicilan ribu,suruh ajuin dana cicilan dapat limit cuman ribu guna dana cicilan ribu,"['suruh', 'ajuin', 'dana', 'cicilan', 'dapat', 'limit', 'cuman', 'ribu', 'guna', 'dana', 'cicilan', 'ribu']","['suruh', 'ajuin', 'dana', 'cicilan', 'limit', 'cuman', 'ribu', 'dana', 'cicilan', 'ribu']",suruh ajuin dana cicil limit cuman ribu dana cicil ribu,6,positive
mantap dompet digital nya,mantap dompet digital,mantap dompet digital,"['mantap', 'dompet', 'digital']","['mantap', 'dompet', 'digital']",mantap dompet digital,5,positive
mntap skali,mntap skali,mntap sekali,"['mntap', 'sekali']",['mntap'],mntap,0,neutral
bagusssss,bagusssss,bagusssss,['bagusssss'],['bagusssss'],bagusssss,0,neutral
sangat mudah untuk menarik dan transfer uang dari jarak,sangat mudah untuk menarik transfer uang dari jarak,sangat mudah untuk menarik transfer uang dari jarak,"['sangat', 'mudah', 'untuk', 'menarik', 'transfer', 'uang', 'dari', 'jarak']","['mudah', 'menarik', 'transfer', 'uang', 'jarak']",mudah tarik transfer uang jarak,9,positive
lebih praktis mantaf,lebih praktis mantaf,lebih praktis mantaf,"['lebih', 'praktis', 'mantaf']","['praktis', 'mantaf']",praktis mantaf,4,positive
makin parah selesai update malah TDK BS d buka,makin parah selesai update malah buka,makin parah selesai update malah buka,"['makin', 'parah', 'selesai', 'update', 'malah', 'buka']","['parah', 'selesai', 'update', 'buka']",parah selesai update buka,0,neutral
best pokoknya...,best pokoknya,best pokoknya,"['best', 'pokoknya']","['best', 'pokoknya']",best pokok,3,positive
Ku kasih 2 bintang daftar nomor hp berulang ga bisa2,kasih bintang daftar nomor berulang bisa,kasih bintang daftar nomor berulang bisa,"['kasih', 'bintang', 'daftar', 'nomor', 'berulang', 'bisa']","['kasih', 'bintang', 'daftar', 'nomor', 'berulang']",kasih bintang daftar nomor ulang,3,positive
apk mantapp banget dah,mantapp banget,mantap banget,"['mantap', 'banget']","['mantap', 'banget']",mantap banget,6,positive
kenapa mw masuk akun dana gk bsa ya...apa penyebabnya ya,kenapa masuk akun dana yaapa penyebabnya,kenapa masuk akun dana yaapa penyebabnya,"['kenapa', 'masuk', 'akun', 'dana', 'yaapa', 'penyebabnya']","['masuk', 'akun', 'dana', 'yaapa', 'penyebabnya']",masuk akun dana yaapa sebab,4,positive
sipel,sipel,sipel,['sipel'],['sipel'],sipel,0,neutral
"aplikasi ribet, katanya jaminan uang kembali, aq kena pembayaran tanpa sepengetahuan ku! Sama aja Dana mencuri, saya hubungi pusat bantuan tapi ga guna",aplikasi ribet katanya jaminan uang kembali kena pembayaran tanpa sepengetahuan sama dana mencuri saya hubungi pusat bantuan tapi guna,aplikasi ribet katanya jaminan uang kembali kena pembayaran tanpa sepengetahuan sama dana mencuri saya hubungi pusat bantuan tapi guna,"['aplikasi', 'ribet', 'katanya', 'jaminan', 'uang', 'kembali', 'kena', 'pembayaran', 'tanpa', 'sepengetahuan', 'sama', 'dana', 'mencuri', 'saya', 'hubungi', 'pusat', 'bantuan', 'tapi', 'guna']","['aplikasi', 'ribet', 'jaminan', 'uang', 'kena', 'pembayaran', 'sepengetahuan', 'dana', 'mencuri', 'hubungi', 'pusat', 'bantuan']",aplikasi ribet jamin uang kena bayar tahu dana curi hubung pusat bantu,-5,negative
"Mengecewakan saya mau makan padahal pake ada kendala. Lama lagi gak lagi pake dana, kedua di tanggal 30/12/2025, please saya malu banget di app status berhasil merchant belum terima apa apa, saya sampai bertengkar dengan pihak merchant. saya tidak mengerti bagaimana proses nya bisa kaya gini, saya mau buat laporan tidak diproses dengan dalih dana bilang tetap berhasil dan saya telpon cs selalu mati ketika saya mau nyebutin email. kenapa ya saya ada salah apa ya sebagai customer. tolong lah",mengecewakan saya makan padahal pake kendala lama lagi lagi pake dana kedua tanggal  please saya malu banget status berhasil merchant belum terima saya sampai bertengkar dengan pihak merchant saya tidak mengerti bagaimana proses bisa kaya gini saya buat laporan tidak diproses dengan dalih dana bilang tetap berhasil saya telpon selalu mati ketika saya nyebutin email kenapa saya salah sebagai customer tolong,mengecewakan saya makan padahal pakai kendala lama lagi lagi pakai dana kedua tanggal please saya malu banget status berhasil merchant belum terima saya sampai bertengkar dengan pihak merchant saya tidak mengerti bagaimana proses bisa kayak begini saya buat laporan tidak diproses dengan dalih dana bilang tetap berhasil saya telpon selalu mati ketika saya menyebutkan email kenapa saya salah sebagai customer tolong,"['mengecewakan', 'saya', 'makan', 'padahal', 'pakai', 'kendala', 'lama', 'lagi', 'lagi', 'pakai', 'dana', 'kedua', 'tanggal', 'please', 'saya', 'malu', 'banget', 'status', 'berhasil', 'merchant', 'belum', 'terima', 'saya', 'sampai', 'bertengkar', 'dengan', 'pihak', 'merchant', 'saya', 'tidak', 'mengerti', 'bagaimana', 'proses', 'bisa', 'kayak', 'begini', 'saya', 'buat', 'laporan', 'tidak', 'diproses', 'dengan', 'dalih', 'dana', 'bilang', 'tetap', 'berhasil', 'saya', 'telpon', 'selalu', 'mati', 'ketika', 'saya', 'menyebutkan', 'email', 'kenapa', 'saya', 'salah', 'sebagai', 'customer', 'tolong']","['mengecewakan', 'makan', 'pakai', 'kendala', 'pakai', 'dana', 'tanggal', 'please', 'malu', 'banget', 'status', 'berhasil', 'merchant', 'terima', 'bertengkar', 'merchant', 'mengerti', 'proses', 'kayak', 'laporan', 'diproses', 'dalih', 'dana', 'bilang', 'berhasil', 'telpon', 'mati', 'email', 'salah', 'customer', 'tolong']",kecewa makan pakai kendala pakai dana tanggal please malu banget status hasil merchant terima tengkar merchant erti proses kayak lapor proses dalih dana bilang hasil telpon mati email salah customer tolong,11,positive
okee,okee,okee,['okee'],['okee'],okee,0,neutral
"server dana eror ya? saya top up saldo Rp30.000 barusan ko sampe sekarang belom masuk udah saya coba refles berkali"" sama liat inbox ga ada tulisan uang masuk ke akun dana saya padahal saya sudah top up di indomaret dan terbuktu sudah di bayar dan di transfer ke akun saya tapi sampai sekarang belu masauk ke akun saya, minta bantuannya dong masa di korup dit saya🗿, kalo gini terus bisa rungkad ni setiap top up malah delay, saya coba tunggu 1x24 jam saldo ga masuk= sedekah, hedeh hedeh ga lagi""🤬",server dana eror saya saldo rp barusan sampe sekarang belom masuk udah saya coba refles berkali sama liat inbox tulisan uang masuk akun dana saya padahal saya sudah indomaret terbuktu sudah bayar transfer akun saya tapi sampai sekarang belu masauk akun saya minta bantuannya dong masa korup saya kalo gini terus bisa rungkad setiap malah delay saya coba tunggu x saldo masuk sedekah hedeh hedeh lagi,server dana eror saya saldo rp barusan sampai sekarang belum masuk sudah saya coba refles berkali sama lihat inbox tulisan uang masuk akun dana saya padahal saya sudah indomaret terbuktu sudah bayar transfer akun saya tapi sampai sekarang belu masauk akun saya meminta bantuannya dong masa korup saya kalau begini terus bisa rungkad setiap malah delay saya coba tunggu kali saldo masuk sedekah hedeh hedeh lagi,"['server', 'dana', 'eror', 'saya', 'saldo', 'rp', 'barusan', 'sampai', 'sekarang', 'belum', 'masuk', 'sudah', 'saya', 'coba', 'refles', 'berkali', 'sama', 'lihat', 'inbox', 'tulisan', 'uang', 'masuk', 'akun', 'dana', 'saya', 'padahal', 'saya', 'sudah', 'indomaret', 'terbuktu', 'sudah', 'bayar', 'transfer', 'akun', 'saya', 'tapi', 'sampai', 'sekarang', 'belu', 'masauk', 'akun', 'saya', 'meminta', 'bantuannya', 'dong', 'masa', 'korup', 'saya', 'kalau', 'begini', 'terus', 'bisa', 'rungkad', 'setiap', 'malah', 'delay', 'saya', 'coba', 'tunggu', 'kali', 'saldo', 'masuk', 'sedekah', 'hedeh', 'hedeh', 'lagi']","['server', 'dana', 'eror', 'saldo', 'rp', 'barusan', 'masuk', 'coba', 'refles', 'berkali', 'lihat', 'inbox', 'tulisan', 'uang', 'masuk', 'akun', 'dana', 'indomaret', 'terbuktu', 'bayar', 'transfer', 'akun', 'belu', 'masauk', 'akun', 'bantuannya', 'korup', 'rungkad', 'delay', 'coba', 'tunggu', 'kali', 'saldo', 'masuk', 'sedekah', 'hedeh', 'hedeh']",server dana eror saldo rp barusan masuk coba refles kali lihat inbox tulis uang masuk akun dana indomaret terbuktu bayar transfer akun belu masauk akun bantu korup rungkad delay coba tunggu kali saldo masuk sedekah hedeh hedeh,3,positive
good recommended,good recommended,good recommended,"['good', 'recommended']","['good', 'recommended']",good recommended,5,positive
aplikasi ini mantap,aplikasi mantap,aplikasi mantap,"['aplikasi', 'mantap']","['aplikasi', 'mantap']",aplikasi mantap,1,positive
sangat senang,sangat senang,sangat senang,"['sangat', 'senang']",['senang'],senang,5,positive
diananya jga gk bisa dibuka sudah saya coba berbagai metode tersebut... tp gk muncul apapun loading terus..,diananya bisa dibuka sudah saya coba berbagai metode tersebut muncul apapun loading terus,diananya bisa dibuka sudah saya coba berbagai metode tersebut muncul apapun loading terus,"['diananya', 'bisa', 'dibuka', 'sudah', 'saya', 'coba', 'berbagai', 'metode', 'tersebut', 'muncul', 'apapun', 'loading', 'terus']","['diananya', 'dibuka', 'coba', 'metode', 'muncul', 'apapun', 'loading']",ana buka coba metode muncul apa loading,0,neutral
"makasih ,saya sangat terbantu dgn DANA",makasih saya sangat terbantu dana,terima kasih saya sangat terbantu dana,"['terima', 'kasih', 'saya', 'sangat', 'terbantu', 'dana']","['terima', 'kasih', 'terbantu', 'dana']",terima kasih bantu dana,11,positive
"mantap, dan mudah",mantap mudah,mantap mudah,"['mantap', 'mudah']","['mantap', 'mudah']",mantap mudah,9,positive
saya sangat senang,saya sangat senang,saya sangat senang,"['saya', 'sangat', 'senang']",['senang'],senang,5,positive
sangat membantu sekali,sangat membantu sekali,sangat membantu sekali,"['sangat', 'membantu', 'sekali']",['membantu'],bantu,3,positive
Karena saya tidak ada di menu dana instan,karena saya tidak menu dana instan,karena saya tidak menu dana instan,"['karena', 'saya', 'tidak', 'menu', 'dana', 'instan']","['menu', 'dana', 'instan']",menu dana instan,4,positive
sangat buruk tidak bisa loging ke akun dana padahal masih ada saldo y,sangat buruk tidak bisa loging akun dana padahal masih saldo,sangat buruk tidak bisa loging akun dana padahal masih saldo,"['sangat', 'buruk', 'tidak', 'bisa', 'loging', 'akun', 'dana', 'padahal', 'masih', 'saldo']","['buruk', 'loging', 'akun', 'dana', 'saldo']",buruk loging akun dana saldo,1,positive
Makin kesini di pakai makin eror. ga bisa buat cepet cepet urusan krjaan. cek transaksi aja susah bngat. wifi oke Data oke. tolong d perbaiki...,makin kesini pakai makin eror bisa buat cepet cepet urusan krjaan transaksi susah bngat wifi data tolong perbaiki,makin kesini pakai makin eror bisa buat cepat cepat urusan pekerjaan transaksi susah bngat wifi data tolong perbaiki,"['makin', 'kesini', 'pakai', 'makin', 'eror', 'bisa', 'buat', 'cepat', 'cepat', 'urusan', 'pekerjaan', 'transaksi', 'susah', 'bngat', 'wifi', 'data', 'tolong', 'perbaiki']","['kesini', 'pakai', 'eror', 'cepat', 'cepat', 'urusan', 'pekerjaan', 'transaksi', 'susah', 'bngat', 'wifi', 'data', 'tolong', 'perbaiki']",kesini pakai eror cepat cepat urus kerja transaksi susah bngat wifi data tolong baik,8,positive
